"city_id","city","subtype","subtype_id","year","start","end","incidence_per_mil","mean_centered_log_epi_size","epidemic_flag","prior_everything_scaled","is_first_of_season","prior_season_activity","standardized_prior_season_activity","cumulative_prior_incidence_same_ag","normed_log_prior_cumulative","standardized_log_prior_cumulative","new_ag_marker","mean_epi_ah","mean_epi_temp","mean_epi_rainfall"
4,"PERTH","B/Yam",2,2008,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
4,"PERTH","B/Yam",2,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,42.1900811713393,0.682510203396847,0.0054387853640417,0,NA,NA,NA
4,"PERTH","B/Yam",2,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
4,"PERTH","B/Yam",2,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,42.1900811713393,0.682510203396847,0.0054387853640417,0,NA,NA,NA
4,"PERTH","B/Yam",2,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
4,"PERTH","B/Yam",2,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,42.1900811713393,0.682510203396847,0.0054387853640417,0,NA,NA,NA
4,"PERTH","B/Yam",2,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
4,"PERTH","B/Yam",2,2012,8,14,8.44770291118402,-0.925780387102629,1,0.0756266205704408,0,0.0756266205704408,-0.442949451078988,0,NA,NA,1,8.61841997593169,15.7071428571429,2.29622448979592
4,"PERTH","B/Yam",2,2013,16,20,13.341981674275,-0.46875936593511,1,0.680639585133967,0,0.680639585133967,-0.0617692347369729,0,NA,NA,1,9.35560788105752,14.9542857142857,4.45214285714286
4,"PERTH","B/Yam",2,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,13.341981674275,-0.46875936593511,-0.581900244482088,0,NA,NA,NA
4,"PERTH","B/Yam",2,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
4,"PERTH","B/Yam",2,2015,10,17,43.4540690490152,0.712029549640892,1,0,1,NA,NA,0,NA,NA,1,8.36577488195591,14.1151785714286,2.93696428571428
4,"PERTH","H1sea",3,2007,15,19,11.0533403501575,-0.473986803767168,1,1.36127917026793,0,1.36127917026793,0.367058508647791,0,NA,NA,1,8.6579715679237,13.7838461538462,4.61510989010989
4,"PERTH","H1sea",3,2008,16,22,28.5228717778068,0.473986803767169,1,0.151253241140882,0,0.151253241140882,-0.395301924036235,0,NA,NA,1,8.00401903061947,14.906671899529,1.7370251177394
4,"PERTH","H3",4,2003,14,20,120.988010823414,1.50552296583041,1,0,1,NA,NA,0,NA,NA,1,8.35601550563884,13.1839089481947,3.69032967032967
4,"PERTH","H3",4,2004,19,21,10.5247093864621,-0.936442723303493,1,0.121002592912705,0,0.121002592912705,-0.414360934853337,0,NA,NA,1,8.38774522876084,14.5142857142857,0.955476190476189
4,"PERTH","H3",4,2005,12,18,57.6060355591054,0.763458855471472,1,0,1,NA,NA,0,NA,NA,1,8.15564608490988,12.5255102040816,5.1784693877551
4,"PERTH","H3",4,2006,14,19,12.6830159197216,-0.749904721467078,1,0.287381158167675,0,0.287381158167675,-0.309536375359282,57.6060355591054,0.763458855471472,0.0467360662471373,0,8.49447200293424,13.7714285714286,2.89380952380952
4,"PERTH","H3",4,2007,13,19,77.9874569150004,1.06637951422327,1,0,1,NA,NA,70.289051478827,0.962447555946493,0.148253411446454,0,8.4715372544575,13.8558084772371,4.32283359497645
4,"PERTH","H3",4,2008,17,21,17.8267948611293,-0.409465836050557,1,0.514261019878997,0,0.514261019878997,-0.166593794231027,148.276508393827,1.70891033986764,0.52907362853852,0,7.80599674753149,14.8636263736264,0.955263736263736
4,"PERTH","H3",4,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
4,"PERTH","H3",4,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,166.103303254957,1.82244141281438,0.586993365165125,0,NA,NA,NA
4,"PERTH","H3",4,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
4,"PERTH","H3",4,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
4,"PERTH","H3",4,2012,7,14,52.7981431949001,0.676307532577436,1,0,1,NA,NA,0,NA,NA,1,8.82199282330819,16.2678571428571,2.14758928571429
4,"PERTH","H3",4,2013,13,19,35.4075667509606,0.276757056572423,1,0,1,NA,NA,52.7981431949001,0.676307532577436,0.00227439123900498,0,8.69978178551749,13.7591836734694,4.16255102040816
4,"PERTH","H3",4,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
4,"PERTH","H3",4,2014,NA,21,NA,NA,0,NA,NA,NA,NA,88.2057099458607,1.18950320877933,0.264089572158409,0,NA,NA,NA
4,"PERTH","H3",4,2015,14,15,2.99683234820794,-2.19261264385388,1,1.08902333621435,0,1.08902333621435,0.195527411293889,0,NA,NA,1,8.38224903895005,12.9678571428571,2.52214285714286
5,"SYDNEY","B/Vic",1,2002,7,15,24.9054740539366,0.902600809558488,1,0,1,NA,NA,0,NA,NA,1,9.33628139497404,15.4006613756614,1.37737301587302
5,"SYDNEY","B/Vic",1,2003,NA,NA,NA,NA,0,NA,NA,NA,NA,24.9054740539366,0.902600809558488,0.117721613421622,NA,NA,NA,NA
5,"SYDNEY","B/Vic",1,2004,NA,NA,NA,NA,0,NA,NA,NA,NA,24.9054740539366,0.902600809558488,0.117721613421622,NA,NA,NA,NA
5,"SYDNEY","B/Vic",1,2005,NA,NA,NA,NA,0,NA,NA,NA,NA,24.9054740539366,0.902600809558488,0.117721613421622,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2005,18,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2006,13,17,3.99420980550313,-0.927641047489124,1,0,1,NA,NA,0,NA,NA,1,7.89813365651535,13.12,3.65071428571429
5,"SYDNEY","B/Vic",1,2007,NA,NA,NA,NA,0,NA,NA,NA,NA,3.99420980550313,-0.927641047489124,-0.816006251309393,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2008,NA,NA,NA,NA,0,NA,NA,NA,NA,3.99420980550313,-0.927641047489124,-0.816006251309393,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2008,14,19,13.6067935999086,0.298082386149646,1,0.247167868177137,0,0.247167868177137,-0.334872213558181,0,NA,NA,1,7.18026916471483,13.3071428571429,2.73035714285714
5,"SYDNEY","B/Vic",1,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,13.6067935999086,0.298082386149646,-0.190683362951626,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2010,19,20,2.63416921376195,-1.34391896788969,1,1.11225540679712,0,1.11225540679712,0.210164462414276,13.6067935999086,0.298082386149645,-0.190683362951626,0,9.19744186866729,16.5785714285715,2.01357142857143
5,"SYDNEY","B/Vic",1,2011,14,19,12.5842138847707,0.219956350902152,1,0.942327497425335,0,0.942327497425335,0.103103686776827,16.2409628136705,0.475049808258096,-0.100400533643577,0,7.87055085468867,14.4011904761905,4.0247619047619
5,"SYDNEY","B/Vic",1,2012,13,25,10.2566907812863,0.0154434405055879,1,1.83831101956746,0,1.83831101956746,0.667605958319728,28.8251766984412,1.04876238490354,0.192288335369946,0,8.7885280997369,16.3324175824176,1.1789010989011
5,"SYDNEY","B/Vic",1,2013,NA,NA,NA,NA,0,NA,NA,NA,NA,39.0818674797275,1.3531718008316,0.347587785463954,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,39.0818674797275,1.3531718008316,0.347587785463954,0,NA,NA,NA
5,"SYDNEY","B/Vic",1,2015,12,21,23.2885969511379,0.83547702826294,1,0.231719876416066,0,0.231719876416066,-0.344605011343403,39.0818674797275,1.3531718008316,0.347587785463954,0,8.36886385899263,15.0242857142857,2.36028571428571
5,"SYDNEY","B/Yam",2,2004,19,20,1.1948107933472,-1.84308461624819,1,0.355303810504634,0,0.355303810504634,-0.266742629061624,0,NA,NA,1,9.38125438353285,16.7,3.71
5,"SYDNEY","B/Yam",2,2005,16,NA,NA,NA,0,NA,NA,NA,NA,1.1948107933472,-1.84308461624819,-1.28303478387612,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2005,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2006,NA,NA,NA,NA,0,NA,NA,NA,NA,1.1948107933472,-1.84308461624819,-1.28303478387612,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2006,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2007,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2007,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2008,12,19,20.183410506531,0.98378854776499,1,0,1,NA,NA,0,NA,NA,1,7.65875775521191,13.6366071428571,2.95035714285714
5,"SYDNEY","B/Yam",2,2008,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,20.183410506531,0.98378854776499,0.159140868011387,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,20.183410506531,0.98378854776499,0.159140868011387,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,20.183410506531,0.98378854776499,0.159140868011387,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2012,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2012,NA,NA,NA,NA,0,NA,NA,NA,NA,20.183410506531,0.98378854776499,0.159140868011387,NA,NA,NA,NA
5,"SYDNEY","B/Yam",2,2013,11,2,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2014,18,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","B/Yam",2,2015,10,21,17.8208394060881,0.859296068483204,1,0,1,NA,NA,0,NA,NA,1,8.34167302314779,14.964880952381,2.20565476190476
5,"SYDNEY","H1sea",3,2007,12,20,20.8067228833494,0.593423502326577,1,0.0926879505664264,0,0.0926879505664264,-0.432200191410405,0,NA,NA,1,7.74426304235022,14.4799145299145,5.83623321123322
5,"SYDNEY","H1sea",3,2008,NA,NA,NA,NA,0,NA,NA,NA,NA,20.8067228833494,0.593423502326577,-0.0400102545243021,0,NA,NA,NA
5,"SYDNEY","H1sea",3,2008,15,17,6.34983701329066,-0.593423502326577,1,0.787847579814624,0,0.787847579814624,0.005775708924603,0,NA,NA,1,6.41591765297669,11.8095238095238,2.42476190476191
5,"SYDNEY","H3",4,2003,14,17,7.20704618491407,-0.197671992339572,1,0,1,NA,NA,0,NA,NA,1,7.34848270014058,13.0982142857143,1.32017857142857
5,"SYDNEY","H3",4,2004,15,19,5.49612964939711,-0.46868703218674,1,0,1,NA,NA,0,NA,NA,1,7.75441175663986,14.0357142857143,3.06242857142857
5,"SYDNEY","H3",4,2005,13,19,15.8859511997805,0.592703969702799,1,0,1,NA,NA,0,NA,NA,1,7.78484358782969,14.1183673469388,1.06530612244898
5,"SYDNEY","H3",4,2006,18,19,0.939814071883089,-2.23480439575373,1,0.262615859938208,0,0.262615859938208,-0.325139415772959,15.8859511997805,0.592703969702799,-0.0403773358790516,0,9.26886914731678,17.2964285714286,7.06678571428571
5,"SYDNEY","H3",4,2007,11,18,36.296172140954,1.41898110844566,1,0,1,NA,NA,16.8257652716636,0.650180182093924,-0.0110549046046613,0,7.74033690843102,13.6881181318681,6.50906593406595
5,"SYDNEY","H3",4,2008,25,19,NA,NA,0,NA,NA,NA,NA,53.1219374126176,1.79985880027675,0.575472475451226,0,NA,NA,NA
5,"SYDNEY","H3",4,2009,NA,NA,NA,NA,0,NA,NA,NA,NA,53.1219374126176,1.79985880027675,0.575472475451226,0,NA,NA,NA
5,"SYDNEY","H3",4,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,53.1219374126176,1.79985880027675,0.575472475451226,NA,NA,NA,NA
5,"SYDNEY","H3",4,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,53.1219374126176,1.79985880027675,0.575472475451226,NA,NA,NA,NA
5,"SYDNEY","H3",4,2012,7,18,41.8814873569192,1.56211272349993,1,0,1,NA,NA,0,NA,NA,1,8.57992795867021,15.0458333333333,2.48845238095238
5,"SYDNEY","H3",4,2013,22,23,2.94063220651808,-1.09410658213816,1,0.525231719876416,0,0.525231719876416,-0.159681853424178,41.8814873569192,1.56211272349993,0.454182419843444,0,10.2628294135298,19.3928571428571,7.2842857142857
5,"SYDNEY","H3",4,2014,25,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
5,"SYDNEY","H3",4,2014,10,19,27.6432176540315,1.14664922847498,1,0,1,NA,NA,44.8221195634373,1.62997058122421,0.488801217547219,0,8.1175745632845,14.63,2.647
5,"SYDNEY","H3",4,2015,12,20,4.25270031281648,-0.725177027705173,1,0.231719876416066,0,0.231719876416066,-0.344605011343403,0,NA,NA,1,7.9156423190159,14.3761904761905,2.46531746031746
