"city","year","weeks_since_start_of_year","mean_AH","mean_SH","mean_RH","mean_rainfall","mean_temp","mean_AH_for_that_week_of_year","mean_SH_for_that_week_of_year","mean_RH_for_that_week_of_year","mean_rainfall_for_that_week_of_year","mean_temp_for_that_week_of_year","d.AH","d.SH","d.RH","d.rainfall","d.temp"
"BRISBANE",1985,6,14.7765215987877,12.4137607673191,70.2857142857143,4.60857142857143,23.3857142857143,16.606394623877,14.1645941620096,72.7004608294931,4.28111904761905,24.8027649769585,-1.82987302508932,-1.75083339469054,-2.41474654377879,0.327452380952381,-1.41705069124424
"BRISBANE",1985,7,15.7814049532289,13.3286967573198,68,0.327142857142857,25.1142857142857,16.4591388634353,13.7926974366163,73.3056835637481,3.88877112135177,24.489400921659,-0.677733910206374,-0.464000679296463,-5.30568356374808,-3.56162826420891,0.624884792626727
"BRISBANE",1985,8,16.789775379542,14.2100680894839,75.2857142857143,6.13285714285714,24.5,16.4648155622272,13.6745617458738,73.4454685099846,6.14884792626728,24.4774193548387,0.324959817314856,0.535506343610145,1.84024577572966,-0.0159907834101372,0.0225806451612911
"BRISBANE",1985,9,17.6443973713066,15.0459926122524,73.4285714285714,1.99571428571429,25.7428571428571,16.1819199308415,13.4191689703476,74.2718894009217,5.77817204301075,24.0033026113671,1.46247744046507,1.62682364190476,-0.843317972350235,-3.78245775729647,1.73955453149001
"BRISBANE",1985,10,16.0891375480423,13.49586276338,78.1428571428571,16.5442857142857,23.0571428571429,15.5210091604938,12.9574805226988,72.4147465437788,3.35216589861751,23.6751152073733,0.568128387548514,0.538382240681193,5.72811059907833,13.1921198156682,-0.617972350230414
"BRISBANE",1985,11,14.4101097043993,12.0379277027708,69.8571428571429,0.725714285714286,23.0285714285714,15.005681066081,12.516558194003,71.3502304147465,2.62308755760369,23.3506912442396,-0.595571361681655,-0.478630491232243,-1.49308755760369,-1.8973732718894,-0.322119815668202
"BRISBANE",1985,12,15.5215877878391,12.9687497062382,74.7142857142857,5.37,23.2,15.3267712883665,12.5511992477139,73.7281105990783,2.59714285714286,23.1663594470046,0.194816499472605,0.417550458524341,0.986175115207374,2.77285714285714,0.03364055299539
"BRISBANE",1985,13,13.977523918615,11.6021728199465,75.7142857142857,4.60714285714286,21.1428571428571,14.7749711011859,12.2950714984784,74.0837173579109,4.3028955453149,22.4197388632873,-0.797447182570897,-0.692898678531986,1.63056835637479,0.304247311827957,-1.27688172043011
"BRISBANE",1985,14,15.4991978709625,12.9924486768014,75,3.88142857142857,23.0142857142857,14.1930392301665,11.9617779612102,72.9953917050691,4.17755760368664,21.9354838709677,1.30615864079599,1.03067071559113,2.00460829493088,-0.296129032258065,1.07880184331798
"BRISBANE",1985,15,13.2726258538117,11.0894579750833,68.1428571428571,0.145714285714286,22.1285714285714,13.3348642786943,10.8034148483804,72.5529953917051,2.3155668202765,20.9359447004608,-0.0622384248825423,0.28604312670284,-4.41013824884793,-2.16985253456221,1.1926267281106
